meanings,word,score
"ブトルファノール,ぶとるふぁのーる",butorphanol,0
"ブトボ,ぶとぼ",Butovo,0
"ブトキシ,ぶときし",butoxy,0
"ブトキシカルボニル,ぶときしかるぼにる",butoxycarbonyl,0
"ブトキシエタノール,ぶときしえたのーる",butoxyethanol,0
"ブトキシメチル,ぶときしめちる",butoxymethyl,0
"仏像,ぶつぞう",butsu,0
"不器用な人,ぶきようなにん",butterfingers,0
"ブトゥアン,ぶとぅあん",Butuan,0
"ブトン島,ぶとんしま",Butung,0
"ブツルリノフカ,ぶつるりのふか",Buturlinovka,0
"ブツート,ぶつーと",butut,0
"ブトワル,ぶとわる",Butwal,0
"ブチル,ぶちる",butyl,0
"ブチルアルデヒド,ぶちるあるでひど",butylaldehyde,0
"ブチルアミド,ぶちるあみど",butylamide,0
"ブチルアミン,ぶちるあみん",butylamine,0
"ブチルアミノ,ぶちるあみの",butylamino,0
"ブチルアミノ・フェノール,ぶちるあみの・ふぇのーる",Butylamino-Phenol,0
"ブチルアンモニウム,ぶちるあんもにうむ",butylammonium,0
"ブチル化,ぶちるか",butylation,0
"ブチルベンゼン,ぶちるべんぜん",butylbenzene,0
"ブチルカテコール,ぶちるかてこーる",butylcatechol,0
"ブチルシクロヘキシル,ぶちるしくろへきしる",butylcyclohexyl,0
"ブチルシクロペンタジエニル,ぶちるしくろぺんたじえにる",butylcyclopentadienyl,0
"ブチルジメチルシリル,ぶちるじめちるしりる",butyldimethylsilyl,0
"ブチレン,ぶちれん",butylene,0
"ブチルヒドロペルオキシド,ぶちるひどろぺるおきしど",butylhydroperoxide,0
"ブチルヒドロキノン,ぶちるひどろきのん",butylhydroquinone,0
"ブチルヒドロキシアニソール,ぶちるひどろきしあにそーる",butylhydroxyanisol,0
"ブチルヒドロキシアニソール,ぶちるひどろきしあにそーる",butylhydroxyanisole,0
"ブチルリチウム,ぶちるりちうむ",butyllithium,0
"ブチルメルカプタン,ぶちるめるかぷたん",butylmercaptan,0
"ブチルパラベン,ぶちるぱらべん",butylparaben,0
"ブチルフェノール,ぶちるふぇのーる",butylphenol,0
"ブチルホスフィン,ぶちるほすふぃん",butylphosphine,0
"ブチルすず,ぶちるすず",butyltin,0
"ブチン,ぶちん",butyne,0
"ブチンジオール,ぶちんじおーる",butynediol,0
"ブチニル,ぶちにる",butynyl,0
"ブチラール,ぶちらーる",butyral,0
"ブチルアルデヒド,ぶちるあるでひど",butyraldehyde,0
"ブチラート,ぶちらーと",butyrate,0
"ブチリバクテリウム属,ぶちりばくてりうむぞく",Butyribacterium,0
"ブチリン,ぶちりん",butyrin,0
"ブチリナーゼ,ぶちりなーぜ",butyrinase,0
"ブチロラクタム,ぶちろらくたむ",butyrolactam,0
"ブチロラクトン,ぶちろらくとん",butyrolactone,0
"ブチロニトリル,ぶちろにとりる",butyronitrile,0
"ブチロフェノン,ぶちろふぇのん",butyrophenone,0
"ブチリル,ぶちりる",butyryl,0
"ブチリル-CoA,ぶちりるまいなすしーおうえー",butyryl-CoA,0
"ブチリルコリンエステラーゼ,ぶちりるこりんえすてらーぜ",butyrylcholinesterase,0
"ブクサル,ぶくさる",Buxar,0
"ブクサール,ぶくさーる",Buxar,0
"ブクステフーデ,ぶくすてふーで",Buxtehude,0
"ブイナクスク,ぶいなくすく",Buynaksk,0
"ブユックチェクメジェ,ぶゆっくちぇくめじぇ",Buyukcekmece,0
"ブザウ,ぶざう",Buzau,0
"ブゼイマ,ぶぜいま",Buzeimah,0
"ブズカシ,ぶずかし",buzkashi,0
"ブズルク,ぶずるく",Buzuluk,0
"ブンブンという音,ぶんぶんというおと",buzz,0
"ブザー,ぶざー",buzzer,0
"ブランコ岬,ぶらんこみさき",Cabo Blanco,0
"部族長,ぶぞくちょう",cacique,0
"分家,ぶんけ",cadency,0
"文化的タブー,ぶんかてきたぶー",caltural taboo,0
"分娩,ぶんべん",calving,0
"分離,ぶんり",calving,0
"不作法に振る舞うこと,ぶさほうにふるまうこと",camp,1
"部分,ぶぶん",cantle,0
"ブラン岬,ぶらんみさき",Cap Blanc,0
"部長,ぶちょう",captain,0
"分娩監視,ぶんべんかんし",cardiotocography,0
"ブリンチュウ,ぶりんちゅう",cardon,0
"ブラジルロウヤシ,ぶらじるろうやし",carnauba,0
"ブラックカラント,ぶらっくからんと",cassis,0
"分類上の区分,ぶんるいじょうのくぶん",category,0
"部類,ぶるい",category,0
"部門,ぶもん",category,0
"文芸閑談,ぶんげいひまだん",causerie,0
"文書化情報交換研究センター,ぶんしょかじょうほうこうかんけんきゅうせんたー",Center for Documentation and Communication Research,0
"分析過程の管理,ぶんせきかていのかんり",chain of custody,0
"物理法則はいかにして発見されたか,ぶつりほうそくはいかにしてはっけんされたか",Character of Physical Law,0
"豚肉店,ぶたにくみせ",charcuterie,0
"豚肉屋,ぶたにくや",charcutier,0
"文化講演会,ぶんかこうえんかい",chautauqua,0
"無礼さ,ぶれいさ",cheekiness,0
"分娩,ぶんべん",childbearing,0
"分娩期,ぶんべんき",childbed,0
"分娩,ぶんべん",childbirth,0
"ブッソウゲ,ぶっそうげ",chinar,0
"豚の腸,ぶたのちょう",chitterlings,0
"ぶった切り,ぶったきり",chop,0
"ぶった切る道具,ぶったきるどうぐ",chopper,0
"ぶち切る人,ぶちきるにん",chopper,0
"ぶった切る人,ぶったきるにん",chopper,0
"舞踏病,ぶとうびょう",chorea,0
"舞踏病アテトーゼ,ぶとうびょうあてとーぜ",choreoathetosis,0
"舞踊劇,ぶようげき",choreodrama,0
"舞踏家,ぶとういえ",choreographer,0
"舞踊,ぶよう",choreology,0
"舞踏性愛,ぶとうせいあい",choreophelia,0
"舞踊詩,ぶようし",choreopoem,0
"分離芽腫,ぶんりめしゅ",choristoblastoma,0
"分離芽腫,ぶんりめしゅ",choristoma,0
"分布学,ぶんぷがく",chorology,0
"ぶつ切り,ぶつきり",chunk,0
"不作法さ,ぶさほうさ",churlishness,0
"分野,ぶんや",circle,0
"ブージャムノキ,ぶーじゃむのき",cirio,0
"文明,ぶんめい",civilization,4
"文明化,ぶんめいか",civilization,4
"文明とその不満,ぶんめいとそのふまん",Civilization and Its Discontents,0
"文明化した人間の八つの大罪,ぶんめいかしたにんげんのやつのたいざい",Civilized Man's Eight Deadly Sins,0
"分岐群,ぶんきぐん",clade,0
"分岐論的分類法,ぶんきろんてきぶんるいほう",cladism,0
"分岐論,ぶんきろん",cladistics,0
"分岐進化,ぶんきしんか",cladogenesis,0
"分岐図,ぶんきず",cladogram,0
"分野,ぶんや",class,1
"部類,ぶるい",class,1
"分類する人,ぶんるいするにん",classer,0
"分類,ぶんるい",classification,5
"分類器,ぶんるいき",classifier,0
"分類者,ぶんるいもの",classifier,0
"分類子,ぶんるいこ",classifier,0
"分類詞,ぶんるいし",classifier,0
"分類辞,ぶんるいじ",classifier,0
"分類作業,ぶんるいさぎょう",classifying,0
"分割,ぶんかつ",cleavage,0
"分裂,ぶんれつ",cleaving,0
"分裂文形成,ぶんれつぶんけいせい",clefting,0
"ブローチ,ぶろーち",clip,0
"無骨者,ぶこつもの",clodhopper,0
"分岐系,ぶんきけい",clone,0
"ブドウ園,ぶどうその",clos,0
"不作法な人,ぶさほうなにん",clown,4
"無骨者,ぶこつもの",clown,4
"部活動,ぶかつどう",club,0
"ブレーキ係,ぶれーきかかり",club-winder,0
"不器用,ぶきよう",clumsiness,0
"ブランド提携,ぶらんどていけい",co-branding,0
"不器用な人,ぶきようなにん",cobbler,0
"ぶちのめすこと,ぶちのめすこと",cold-cock,0
"文学批評論,ぶんがくひひょうろん",Collected Essays in Literary Criticism,0
"ブレニィ,ぶれにぃ",combtooth blenny,0
"ブラジル原子力委員会,ぶらじるげんしりょくいいんかい",Comissao Nacional de Energia Nuclear,0
"歩合,ぶあい",commission,0
"文教委員会,ぶんきょういいんかい",Committee on Education,0
"部分,ぶぶん",compartment,0
"部品,ぶひん",component,5
"分譲マンションブーム,ぶんじょうまんしょんぶーむ",condomania,0
"分譲マンション,ぶんじょうまんしょん",condominium,0
"分譲マンションビル,ぶんじょうまんしょんびる",condominium,0
"ブタバナスカンク属,ぶたばなすかんくぞく",Conepatus,0
"分娩,ぶんべん",confinement,7
"ブルゴーニュワイン鑑定騎士団,ぶるごーにゅわいんかんていきしだん",Confrerie des Chevaliers du Tastevin,0
"ブルゴーニュワイン助成協会,ぶるごーにゅわいんじょせいきょうかい",Confrerie des Chevaliers du Tastevin,0
"侮辱者,ぶじょくもの",contemner,0
"侮辱者,ぶじょくもの",contemnor,0
"侮辱罪,ぶじょくざい",contempt,6
"文脈,ぶんみゃく",context,0
"文脈付け,ぶんみゃくつけ",contextualization,0
"部隊,ぶたい",convoy,0
"豚の肩から首にかけての部分の肉,ぶたのかたからくびにかけてのぶぶんのにく",coppa,0
"部,ぶ",copy,0
"部数,ぶすう",copy,0
"ブッポウソウ科,ぶっぽうそうか",Coraciidae,0
"ブッポウソウ目,ぶっぽうそうめ",Coraciiformes,0
"物質性,ぶっしつせい",corporeity,0
"部隊,ぶたい",corps,0
"文通,ぶんつう",correspondence,0
"文書,ぶんしょ",correspondence,0
"文通する人,ぶんつうするにん",correspondent,0
"舞台の左右の袖,ぶたいのさゆうのそで",coulisse,0
"文建会,ぶんけんかい",Council for Cultural Affairs,0
"文化功労者選考審査会,ぶんかこうろうしゃせんこうしんさかい",Council for Selection of Persons of Cultural Merits,0
"文化財保護審議会,ぶんかざいほごしんぎかい",Council for the Protection of Cultural Properties,0
"武力政変,ぶりょくせいへん",coup d'etat,0
"分割払いの払込書,ぶんかつはらいのはらいこみかき",coupon,0
"ブリオニア,ぶりおにあ",cowbind,0
"分解,ぶんかい",cracking,0
"不気味さ,ぶきみさ",creepiness,0
"ブチハイエナ属,ぶちはいえなぞく",Crocuta,0
"部門間協力,ぶもんかんきょうりょく",cross-functional,0
"豚足,ぶたあし",crubeen,0
"分類区分,ぶんるいくぶん",cubbyhole,0
"部類,ぶるい",cubbyhole,0
"文化庁,ぶんかちょう",Cultural Affairs Agency,0
"文化交流部,ぶんかこうりゅうぶ",Cultural Affairs Department,0
"文化部,ぶんかぶ",Cultural Affairs Department,0
"文化課,ぶんかか",Cultural Affairs Division,0
"文化交流協会,ぶんかこうりゅうきょうかい",Cultural Exchange Association,0
"文化遺産財団,ぶんかいさんざいだん",Cultural Heritage Foundation,0
"文化財部,ぶんかざいぶ",Cultural Properties Department,0
"文化財保護委員会,ぶんかざいほごいいんかい",Cultural Properties Protection Committee,0
"文化財保護部,ぶんかざいほごぶ",Cultural Properties Protection Department,0
"文化進化,ぶんかしんか",culturalevolution,0
"文化主義,ぶんかしゅぎ",culturalism,0
"文化人,ぶんかじん",culturati,0
"文化,ぶんか",culture,4
"文化と帝国主義,ぶんかとていこくしゅぎ",Culture and Imperialism,0
"文化で金もうけを図る人,ぶんかできんもうけをはかるにん",culture-vulture,0
"文化ゴロ,ぶんかごろ",culture-vulture,0
"文化気違い,ぶんかきちがい",culture-vulture,0
"文化で金もうけを図る人,ぶんかできんもうけをはかるにん",culturemonger,0
"文化ゴロ,ぶんかごろ",culturemonger,0
"文化気違い,ぶんかきちがい",culturemonger,0
"文化主義者,ぶんかしゅぎしゃ",culturist,0
"文化学,ぶんかがく",culturology,0
"ぶ男,ぶおとこ",cunt-face,0
"ぶ男,ぶおとこ",cunt-head,0
"物欲,ぶつよく",cupidity,0
"ぶっきらぼうさ,ぶっきらぼうさ",curtness,0
"無愛想,ぶあいそう",curtness,0
"分布曲線,ぶんぷきょくせん",curve,6
"舞台背景幕,ぶたいはいけいまく",cyclorama,0
"部分摘出手術,ぶぶんてきしゅつしゅじゅつ",cytoreduction,0
"ブラブラすること,ぶらぶらすること",dalliance,0
"舞踊,ぶよう",dance,1
"ブライダル・シャワー,ぶらいだる・しゃわー",Dancin' thru the Dark,0
"舞踊,ぶよう",dancing,0
"ぶら下がっているもの,ぶらさがっているもの",dangle,0
"ブラブラするもの,ぶらぶらするもの",dangle,0
"ぶち,ぶち",dapple,0
"ブレード・チェイサー,ぶれーど・ちぇいさー",Day of the Panther,0
"分散化,ぶんさんか",decentralization,0
"分権派,ぶんけんは",decentralizer,0
"分散,ぶんさん",decentration,0
"物価の下落,ぶっかのげらく",decline in price,0
"分離器,ぶんりき",decollator,0
"分解可能性,ぶんかいかのうせい",decomposability,0
"分解する人,ぶんかいするにん",decomposer,0
"分解,ぶんかい",decomposition,0
"分散,ぶんさん",deconcentration,0
"舞台装置,ぶたいそうち",decor,0
"分断,ぶんだん",decoupling,0
"分離,ぶんり",decoupling,0
"物価の下落,ぶっかのげらく",decrease in price,0
"分解性,ぶんかいせい",degradability,0
"分解物,ぶんかいもの",degradant,0
"分解,ぶんかい",degradation,0
"文脈上のデリミター,ぶんみゃくじょうのでりみたー",delimiter-in-context,0
"分娩,ぶんべん",delivering,0
"分娩,ぶんべん",delivery,0
"分割,ぶんかつ",demarcation,0
"ブライアンの悪夢,ぶらいあんのあくむ",Demon Murder Case,0
"分派主義,ぶんぱしゅぎ",denominationalism,0
"分母,ぶんぼ",denominator,0
"部,ぶ",department,4
"部門,ぶもん",department,4
"部署,ぶしょ",department,4
"文教施設部,ぶんきょうしせつぶ",Department of Facilities Planning and Administration,0
"部門主義,ぶもんしゅぎ",departmentalism,0
"部門化,ぶもんか",departmentalization,0
"部門化,ぶもんか",departmentation,0
"侮辱,ぶじょく",despite,6
"分離する人,ぶんりするにん",detacher,0
"分離,ぶんり",detachment,0
"分散,ぶんさん",Diaspora,0
"物々交換,ぶつぶつこうかん",dicker,0
"分音符号,ぶおんぷごう",dieresis,0
"分化,ぶんか",differentiation,0
"ぶらさがったもの,ぶらさがったもの",dingle-dangle,0
"ブス,ぶす",dingo,0
"分離,ぶんり",diremption,0
"侮辱,ぶじょく",dis,0
"分割,ぶんかつ",disaggregation,0
"分解,ぶんかい",disaggregation,0
"武装解除,ぶそうかいじょ",disarmament,0
"分解,ぶんかい",disassembly,0
"分離,ぶんり",disassociation,0
"分離,ぶんり",discerption,0
"分泌,ぶんぴつ",discharge,5
"分野,ぶんや",discipline,5
"分離,ぶんり",disconnection,0
"無礼さ,ぶれいさ",discourteousness,0
"無礼,ぶれい",discourtesy,0
"不作法,ぶさほう",discourtesy,0
"ぶしつけ,ぶしつけ",discourtesy,0
"分離,ぶんり",disgregation,0
"侮辱,ぶじょく",dishonor,0
"無礼,ぶれい",dishonor,0
"分裂,ぶんれつ",disintegration,7
"分解,ぶんかい",disintegration,7
"分解させるもの,ぶんかいさせるもの",disintegrator,0
"分離,ぶんり",disjunction,0
"分裂,ぶんれつ",disjunction,0
"分断,ぶんだん",disjuncture,0
"分離,ぶんり",disjuncture,0
"ブレーキ・ディスク,ぶれーき・でぃすく",disk,0
"分解,ぶんかい",dismantlement,0
"分割,ぶんかつ",dismemberment,0
"分裂,ぶんれつ",disorganization,0
"分配,ぶんぱい",dispensation,0
"分配者,ぶんぱいもの",dispensator,0
"分配者,ぶんぱいもの",dispenser,0
"分散,ぶんさん",dispersal,0
"分散させるもの,ぶんさんさせるもの",dispersant,0
"分散剤,ぶんさんざい",dispersant,0
"分散剤,ぶんさんざい",disperser,0
"分散機,ぶんさんき",disperser,0
"分散性,ぶんさんせい",dispersibility,0
"分散剤,ぶんさんざい",dispersing,0
"分散させること,ぶんさんさせること",dispersion,0
"分散,ぶんさん",dispersion,0
"分散度,ぶんさんど",dispersity,0
"分散性,ぶんさんせい",dispersiveness,0
"分散度,ぶんさんど",dispersivity,0
"分散質,ぶんさんしつ",dispersoid,0
"無礼,ぶれい",disrespect,0
"無礼さ,ぶれいさ",disrespectfulness,0
"分裂,ぶんれつ",disruption,7
"分離,ぶんり",dissociation,0
"分解,ぶんかい",dissolution,0
"分離,ぶんり",distillation,0
"分流,ぶんりゅう",distributary,0
"分配,ぶんぱい",distribution,6
"分布,ぶんぷ",distribution,6
"分配所得課,ぶんぱいしょとくか",Distributive Income Division,0
"分配性,ぶんぱいせい",distributivity,0
"分配者,ぶんぱいもの",distributor,0
"分配器,ぶんぱいき",distributor,0
"分散路,ぶんさんみち",distributor,0
"分離,ぶんり",disunion,0
"分裂,ぶんれつ",disunion,0
"分離主義者,ぶんりしゅぎしゃ",disunionist,0
"分岐,ぶんき",divarication,0
"分岐,ぶんき",divergence,0
"分割,ぶんかつ",divide,0
"分裂,ぶんれつ",divide,0
"分水嶺,ぶんすいれい",divide,0
"分割統治,ぶんかつとうち",divide and conquer,0
"分断攻略,ぶんだんこうりゃく",divide and conquer,0
"分割統治,ぶんかつとうち",divide and rule,0
"分割統治,ぶんかつとうち",divide-and-rule,0
"分割機,ぶんかつき",divider,0
"分割者,ぶんかつもの",divider,0
"分配者,ぶんぱいもの",divider,0
"分裂のもと,ぶんれつのもと",divider,0
"分割コンパス,ぶんかつこんぱす",divider,0
"分周器,ぶんしゅううつわ",divider,0
"分配器,ぶんぱいき",divider,0
"分割可能性可分性,ぶんかつかのうせいかぶんせい",divisibility,0
"分割,ぶんかつ",divisio,0
"分割すること,ぶんかつすること",division,0
"部分,ぶぶん",division,0
"部,ぶ",division,0
"分担,ぶんたん",division,0
"分業,ぶんぎょう",division,0
"分裂,ぶんれつ",division,0
"分割描法,ぶんかつびょうほう",divisionism,0
"分離,ぶんり",divorce,0
"分配,ぶんぱい",divvy,0
"分担,ぶんたん",divvy,0
"分譲式ボート係留場,ぶんじょうしきぼーとかかりりゅうば",dockominium,0
"文書発送室,ぶんしょはっそうしつ",Document Dispatch Room,0
"文書作成研究訓練センター,ぶんしょさくせいけんきゅうくんれんせんたー",Documentation Research and Training Center,0
"ブス,ぶす",dog,0
"分野,ぶんや",domain,0
"ぶら下がり,ぶらさがり",doorstepping,0
"V字型の継ぎ手,ぶいじけいのつぎて",dovetail,0
"ブラッドマネー博士,ぶらっどまねーはかせ","Dr. Bloodmoney, or How We Got Along after the Bomb",0
"分量,ぶんりょう",draft,0
"武力による迫害,ぶりょくによるはくがい",dragonnade,0
"ブンブンという音,ぶんぶんというおと",drone,0
"物価の下落,ぶっかのげらく",drop in price,0
"ブータン人,ぶーたんにん",Drukpas,0
"不器用者,ぶきようもの",dub,0
"ぶっ壊し屋,ぶっこわしや",dynamiter,0
"分泌異常,ぶんぴついじょう",dyscrinism,0
"ぶら下げるタイプのイヤリング,ぶらさげるたいぷのいやりんぐ",eardrop,0
"ブランデー,ぶらんでー",eau-de-vie,0
"分泌腺学,ぶんぴつせんがく",eccrinology,0
"文明批判的な自然愛好家,ぶんめいひはんてきなしぜんあいこうか",eco-hippie,0
"不気味さ,ぶきみさ",eeriness,0
"ブレイクダンス2／ブーガルビートで T・K・O！,ぶれいくだんすに／ぶーがるびーとで てぃー・けい・おう！",Electric-boogaloo Is Breakin' 2,0
"不器用な人,ぶきようなにん",elephant,0
"分流,ぶんりゅう",embranchment,0
"部内者の,ぶないしゃの",emic,0
"文化化,ぶんかか",enculturation,0
"ブリタニカ百科事典社,ぶりたにかひゃっかじてんしゃ","Encyclopaedia Britannica, Inc.",0
"ブリタニカ百科事典,ぶりたにかひゃっかじてん",Encyclopedia Britannica,0
"ブリタニカ百科事典オンライン版,ぶりたにかひゃっかじてんおんらいんはん",Encyclopedia Britannica Online,0
"部門,ぶもん",end,2
"分野,ぶんや",end,2
"文末焦点,ぶんまつしょうてん",end-focus,0
"文末重心,ぶんまつじゅうしん",end-weight,0
"ブラボーとりでの脱出,ぶらぼーとりでのだっしゅつ",Escape From Fort Bravo,0
"文化破壊,ぶんかはかい",ethnocide,0
"文化圏,ぶんかけん",ethnosphere,0
"ブラック・フライデー,ぶらっく・ふらいでー",Evil Laugh,0
"物品税,ぶっぴんぜい",excise,0
"部外者,ぶがいしゃ",exoteric,0
"不細工な人,ぶさいくなにん",face-ache,0
"ブス,ぶす",face-ache,0
"不細工な人,ぶさいくなにん",face-case,0
"ブス,ぶす",face-case,0
"ブナ,ぶな",fagaceae,0
"ブナ科,ぶなか",Fagaceae,0
"ブナ目,ぶなめ",Fagales,0
"ブナ属,ぶなぞく",Fagus,0
"物価の下落,ぶっかのげらく",fall in price,0
"武器よさらば,ぶきよさらば",Farewell To Arms,0
"武器よさらば,ぶきよさらば",Farewell to Arms,0
"豚の同腹の子,ぶたのどうはらのこ",farrow,0
"豚の出産,ぶたのしゅっさん",farrow,0
"分娩,ぶんべん",farrowing,0
"分冊,ぶんさつ",fascicle,0
"分冊,ぶんさつ",fascicule,0
"文芸欄,ぶんげいらん",feuilleton,0
"分野,ぶんや",field,3
"文書整理係,ぶんしょせいりかかり",filer,0
"ぶっ飛び！ダイナマイト・レース！！,ぶっとび！だいなまいと・れーす！！","Fire, Ice And Dynamite",0
"分裂,ぶんれつ",fission,0
"分裂繁殖,ぶんれつはんしょく",fissiparism,0
"分裂繁殖,ぶんれつはんしょく",fissiparity,0
"分裂繁殖,ぶんれつはんしょく",fissiparousness,0
"分派,ぶんぱ",fissiparousness,0
"分裂,ぶんれつ",fissuration,0
"分裂,ぶんれつ",fissure,7
"ブラバン・フラマン,ぶらばん・ふらまん",Flemish Brabant,0
"豚の脇腹肉のベーコン,ぶたのわきばらにくのべーこん",flitch,0
"侮辱,ぶじょく",flout,0
"分泌液,ぶんぴつえき",fluid,0
"分光蛍光光度計,ぶんこうけいこうこうどけい",fluorospectrophotometer,0
"ブユ,ぶゆ",fly,0
"分娩,ぶんべん",foaling,0
"部下,ぶか",follower,4
"部下,ぶか",followership,0
"部隊,ぶたい",force,4
"豚の前肢の肉,ぶたのまえしのにく",forehock,0
"分岐点,ぶんきてん",fork,0
"V型8気筒エンジン,ぶいかたはちきとうえんじん",forked-eight,0
"文化財情報システムフォーラム,ぶんかざいじょうほうしすてむふぉーらむ",Forum of the Information System on Cultural Properties and Art in Japan,0
"ぶつざん,ぶつざん",Foshan,0
"分数,ぶんすう",fraction,6
"分派,ぶんぱ",fraction,6
"分留装置,ぶんりゅうそうち",fractionator,0
"分裂すること,ぶんれつすること",fragmentation,0
"分裂,ぶんれつ",fragmentation,0
"分断,ぶんだん",fragmentation,0
"分派,ぶんぱ",fringe,7
"分野,ぶんや",front,0
"ぶち壊し,ぶちこわし",fuckup,0
"ブルルトカイ県,ぶるるとかいけん",Fuhai,0
"ブルー・ウォーターで乾杯,ぶるー・うぉーたーでかんぱい",Full Moon In Blue Water,0
"分岐,ぶんき",furcation,0
"撫順,ぶじゅん",Fushun,0
"ぶじゅん,ぶじゅん",Fushun,0
"撫遠県,ぶえんけん",Fuyuan,0
"不作法な人,ぶさほうなにん",galah,0
"不作法,ぶさほう",gall,0
"ブルース・リー／死亡遊戯,ぶるーす・りー／しぼうゆうぎ",Game of Death,0
"不器用,ぶきよう",gaucherie,0
"物資建設総括部,ぶっしけんせつそうかつぶ",General Merchandise & Construction Administrative Division,0
"物資部,ぶっしぶ",General Merchandise Division,0
"武器課,ぶきか",General Weapons Division,0
"分野,ぶんや",genre,4
"部門,ぶもん",genre,4
"不気味さ,ぶきみさ",ghastliness,0
"ブラッディ／ドクターローレンスの悲劇,ぶらっでぃ／どくたーろーれんすのひげき",Ghoul,0
"ブラッシングボール,ぶらっしんぐぼーる",Gillette,0
"分泌物,ぶんぴぶつ",gleet,0
"ブドウ糖,ぶどうとう",glucose,0
"ブヨ,ぶよ",gnat,0
"ブユムシクイ,ぶゆむしくい",gnatcatcher,0
"ブラウン氏の憂鬱,ぶらうんしのゆううつ",Going Sane,0
"ブリトゥルブッシュ,ぶりとぅるぶっしゅ",goldenhills,0
"物品,ぶっぴん",goods,2
"ブリーフ,ぶりーふ",gotch,0
"分類,ぶんるい",gradation,0
"文法素,ぶんぽうもと",grameme,0
"文法,ぶんぽう",grammar,0
"文法訳読法,ぶんぽうわけどくほう",grammar-translation,0
"文法学者,ぶんぽうがくしゃ",grammarian,0
"文法性,ぶんぽうせい",grammaticality,0
"文法に合っていること,ぶんぽうにあっていること",grammaticality,0
"文法化,ぶんぽうか",grammaticalization,0
"文法性,ぶんぽうせい",grammaticalness,0
"文法的に正しい文であること,ぶんぽうてきにただしいぶんであること",grammaticalness,0
"文法上の原則,ぶんぽうじょうのげんそく",grammaticism,0
"文法化,ぶんぽうか",grammaticization,0
"文法素,ぶんぽうもと",grammeme,0
"ブラッド・ハウス／恐怖がつきささる,ぶらっど・はうす／きょうふがつきささる",Grandmother's House,0
"文象斑岩,ぶんぞうはんいわ",granophyre,0
"ブドウ,ぶどう",grape,0
"ブドウの木,ぶどうのき",grape,0
"ぶどう酒,ぶどうさけ",grape,0
"ブドウ弾,ぶどうだん",grape,0
"ぶどう色,ぶどうしょく",grape,0
"ブドウ踏み,ぶどうふみ",grape-stomping,0
"ブドウ園,ぶどうその",grapery,0
"ブドウ弾,ぶどうだん",grapeshot,0
"ブドウのアイスキャンディー,ぶどうのあいすきゃんでぃー",grapesicle,0
"ブドウの種,ぶどうのたね",grapestone,0
"ブドウの木,ぶどうのき",grapevine,0
"豚の腰肉,ぶたのこしにく",griskin,0
"ブツブツ言う人,ぶつぶついうにん",grouch,0
"文学教育研究者集団,ぶんがくきょういくけんきゅうものしゅうだん",Group of Scholars for Literature Education,0
"文教研,ぶんきょうけん",Group of Scholars for Literature Education,0
"武装イスラム集団,ぶそういすらむしゅうだん",Groupe Islamique Armee,0
"ぶっきらぼう,ぶっきらぼう",gruffness,0
"無愛想,ぶあいそう",gruffness,0
"無愛想さ,ぶあいそうさ",grumpiness,0
"無愛想な人,ぶあいそうなにん",grumpy,0
"豚,ぶた",grunter,0
"部隊旗,ぶたいはた",guidon,0
"部隊旗手,ぶたいきしゅ",guidon,0
"ブーシア湾,ぶーしあわん",Gulf of Boothia,0
"武装集団,ぶそうしゅうだん",gunmen,0
"ブサル山,ぶさるやま",Gunong Besar,0
"ブルムト山,ぶるむとやま",Gunong Blumut,0
"武装ヘリコプター,ぶそうへりこぷたー",gunship,7
"豚のもも肉,ぶたのももにく",ham,0
"武器,ぶき",hardware,0
"ブルースハープ,ぶるーすはーぷ",harp,0
"ブルースハープ奏者,ぶるーすはーぷそうしゃ",harpist,0
"不器用な様子,ぶきようなようす",heavy-handedness,0
"分類体系,ぶんるいたいけい",hierarchy,0
"無頼漢,ぶらいかん",highbinder,0
"ブルーバック亜,ぶるーばっくあ",Hippotraginae,0
"ブリトン人の歴史,ぶりとんにんのれきし",Historia Brittonum,0
"ブリタニア列王史,ぶりたにあれつおうし",Historia Regum Britanniae,0
"ブリトン人の歴史,ぶりとんにんのれきし",History of the Britons,0
"ブリタニア列王史,ぶりたにあれつおうし",History of the Kings of Britain,0
"ブタ,ぶた",hog,0
"豚小屋,ぶたこや",hogpen,0
"豚舎,ぶたしゃ",hogpen,0
"豚の皮,ぶたのかわ",hogskin,0
"ブタクサ,ぶたくさ",hogweed,0
"ブードゥー教の司祭,ぶーどぅーきょうのしさい",hoodoo,0
"ブードゥー教,ぶーどぅーきょう",hoodooism,0
"ブードゥー信仰,ぶーどぅーしんこう",hoodooism,0
"不器用な人,ぶきようなにん",hoosier,0
"武器の研究,ぶきのけんきゅう",hoplology,0
"武器学,ぶきがく",hoplology,0
"ブルックリンヒーロー／一発大逆転,ぶるっくりんひーろー／いっぱつだいぎゃくてん",Hot Paint,0
"ブラック・テロリスト／人質奪還,ぶらっく・てろりすと／ひとじちだっかん",Hotstage,0
"ブラックマジック／戦慄の館,ぶらっくまじっく／せんりつのかん",House of the Seven Corpses,0
"ブラッドヘル,ぶらっどへる",House On the Strawhill,0
"ブラッド・ゾーン,ぶらっど・ぞーん",House That Dripped Blood,0
"ブンブンという音,ぶんぶんというおと",hum,0
"ブンブンいうもの,ぶんぶんいうもの",hummer,0
"分泌物性愛,ぶんぴぶつせいあい",hygrophilia,0
"分泌過多,ぶんぴつかた",hypersecretion,0
